waveform,label,sample_rate,ID
38_lead_V3.pkl,38_lead_V3.pkl,500,38
38_lead_V4.pkl,38_lead_V4.pkl,500,38
38_lead_V5.pkl,38_lead_V5.pkl,500,38
38_lead_V6.pkl,38_lead_V6.pkl,500,38
38_lead_aVF.pkl,38_lead_aVF.pkl,500,38
38_lead_aVL.pkl,38_lead_aVL.pkl,500,38
38_lead_aVR.pkl,38_lead_aVR.pkl,500,38
39_lead_I.pkl,39_lead_I.pkl,500,39
39_lead_II.pkl,39_lead_II.pkl,500,39
39_lead_III.pkl,39_lead_III.pkl,500,39
39_lead_V1.pkl,39_lead_V1.pkl,500,39
39_lead_V2.pkl,39_lead_V2.pkl,500,39
39_lead_V3.pkl,39_lead_V3.pkl,500,39
39_lead_V4.pkl,39_lead_V4.pkl,500,39
39_lead_V5.pkl,39_lead_V5.pkl,500,39
39_lead_V6.pkl,39_lead_V6.pkl,500,39
39_lead_aVF.pkl,39_lead_aVF.pkl,500,39
39_lead_aVL.pkl,39_lead_aVL.pkl,500,39
39_lead_aVR.pkl,39_lead_aVR.pkl,500,39
40_lead_I.pkl,40_lead_I.pkl,500,40
40_lead_II.pkl,40_lead_II.pkl,500,40
40_lead_III.pkl,40_lead_III.pkl,500,40
40_lead_V1.pkl,40_lead_V1.pkl,500,40
40_lead_V2.pkl,40_lead_V2.pkl,500,40
40_lead_V3.pkl,40_lead_V3.pkl,500,40
40_lead_V4.pkl,40_lead_V4.pkl,500,40
40_lead_V5.pkl,40_lead_V5.pkl,500,40
40_lead_V6.pkl,40_lead_V6.pkl,500,40
40_lead_aVF.pkl,40_lead_aVF.pkl,500,40
40_lead_aVL.pkl,40_lead_aVL.pkl,500,40
40_lead_aVR.pkl,40_lead_aVR.pkl,500,40
42_lead_I.pkl,42_lead_I.pkl,500,42
42_lead_II.pkl,42_lead_II.pkl,500,42
42_lead_III.pkl,42_lead_III.pkl,500,42
42_lead_V1.pkl,42_lead_V1.pkl,500,42
42_lead_V2.pkl,42_lead_V2.pkl,500,42
42_lead_V3.pkl,42_lead_V3.pkl,500,42
42_lead_V4.pkl,42_lead_V4.pkl,500,42
42_lead_V5.pkl,42_lead_V5.pkl,500,42
42_lead_V6.pkl,42_lead_V6.pkl,500,42
42_lead_aVF.pkl,42_lead_aVF.pkl,500,42
42_lead_aVL.pkl,42_lead_aVL.pkl,500,42
42_lead_aVR.pkl,42_lead_aVR.pkl,500,42
45_lead_I.pkl,45_lead_I.pkl,500,45
45_lead_II.pkl,45_lead_II.pkl,500,45
45_lead_III.pkl,45_lead_III.pkl,500,45
45_lead_V1.pkl,45_lead_V1.pkl,500,45
45_lead_V2.pkl,45_lead_V2.pkl,500,45
45_lead_V3.pkl,45_lead_V3.pkl,500,45
45_lead_V4.pkl,45_lead_V4.pkl,500,45
45_lead_V5.pkl,45_lead_V5.pkl,500,45
45_lead_V6.pkl,45_lead_V6.pkl,500,45
45_lead_aVF.pkl,45_lead_aVF.pkl,500,45
45_lead_aVL.pkl,45_lead_aVL.pkl,500,45
45_lead_aVR.pkl,45_lead_aVR.pkl,500,45
47_lead_I.pkl,47_lead_I.pkl,500,47
47_lead_II.pkl,47_lead_II.pkl,500,47
47_lead_III.pkl,47_lead_III.pkl,500,47
47_lead_V1.pkl,47_lead_V1.pkl,500,47
47_lead_V2.pkl,47_lead_V2.pkl,500,47
47_lead_V3.pkl,47_lead_V3.pkl,500,47
47_lead_V4.pkl,47_lead_V4.pkl,500,47
47_lead_V5.pkl,47_lead_V5.pkl,500,47
47_lead_V6.pkl,47_lead_V6.pkl,500,47
47_lead_aVF.pkl,47_lead_aVF.pkl,500,47
47_lead_aVL.pkl,47_lead_aVL.pkl,500,47
47_lead_aVR.pkl,47_lead_aVR.pkl,500,47
48_lead_I.pkl,48_lead_I.pkl,500,48
48_lead_II.pkl,48_lead_II.pkl,500,48
48_lead_III.pkl,48_lead_III.pkl,500,48
48_lead_V1.pkl,48_lead_V1.pkl,500,48
48_lead_V2.pkl,48_lead_V2.pkl,500,48
48_lead_V3.pkl,48_lead_V3.pkl,500,48
48_lead_V4.pkl,48_lead_V4.pkl,500,48
48_lead_V5.pkl,48_lead_V5.pkl,500,48
48_lead_V6.pkl,48_lead_V6.pkl,500,48
48_lead_aVF.pkl,48_lead_aVF.pkl,500,48
48_lead_aVL.pkl,48_lead_aVL.pkl,500,48
48_lead_aVR.pkl,48_lead_aVR.pkl,500,48
49_lead_I.pkl,49_lead_I.pkl,500,49
49_lead_II.pkl,49_lead_II.pkl,500,49
49_lead_III.pkl,49_lead_III.pkl,500,49
49_lead_V1.pkl,49_lead_V1.pkl,500,49
49_lead_V2.pkl,49_lead_V2.pkl,500,49
49_lead_V3.pkl,49_lead_V3.pkl,500,49
49_lead_V4.pkl,49_lead_V4.pkl,500,49
49_lead_V5.pkl,49_lead_V5.pkl,500,49
49_lead_V6.pkl,49_lead_V6.pkl,500,49
49_lead_aVF.pkl,49_lead_aVF.pkl,500,49
49_lead_aVL.pkl,49_lead_aVL.pkl,500,49
49_lead_aVR.pkl,49_lead_aVR.pkl,500,49
5_lead_I.pkl,5_lead_I.pkl,500,5
5_lead_II.pkl,5_lead_II.pkl,500,5
5_lead_III.pkl,5_lead_III.pkl,500,5
5_lead_V1.pkl,5_lead_V1.pkl,500,5
5_lead_V2.pkl,5_lead_V2.pkl,500,5
5_lead_V3.pkl,5_lead_V3.pkl,500,5
5_lead_V4.pkl,5_lead_V4.pkl,500,5
5_lead_V5.pkl,5_lead_V5.pkl,500,5
5_lead_V6.pkl,5_lead_V6.pkl,500,5
5_lead_aVF.pkl,5_lead_aVF.pkl,500,5
5_lead_aVL.pkl,5_lead_aVL.pkl,500,5
5_lead_aVR.pkl,5_lead_aVR.pkl,500,5
50_lead_I.pkl,50_lead_I.pkl,500,50
50_lead_II.pkl,50_lead_II.pkl,500,50
50_lead_III.pkl,50_lead_III.pkl,500,50
50_lead_V1.pkl,50_lead_V1.pkl,500,50
50_lead_V2.pkl,50_lead_V2.pkl,500,50
50_lead_V3.pkl,50_lead_V3.pkl,500,50
50_lead_V4.pkl,50_lead_V4.pkl,500,50
50_lead_V5.pkl,50_lead_V5.pkl,500,50
50_lead_V6.pkl,50_lead_V6.pkl,500,50
50_lead_aVF.pkl,50_lead_aVF.pkl,500,50
50_lead_aVL.pkl,50_lead_aVL.pkl,500,50
50_lead_aVR.pkl,50_lead_aVR.pkl,500,50
52_lead_I.pkl,52_lead_I.pkl,500,52
52_lead_II.pkl,52_lead_II.pkl,500,52
52_lead_III.pkl,52_lead_III.pkl,500,52
52_lead_V1.pkl,52_lead_V1.pkl,500,52
52_lead_V2.pkl,52_lead_V2.pkl,500,52
52_lead_V3.pkl,52_lead_V3.pkl,500,52
52_lead_V4.pkl,52_lead_V4.pkl,500,52
52_lead_V5.pkl,52_lead_V5.pkl,500,52
52_lead_V6.pkl,52_lead_V6.pkl,500,52
52_lead_aVF.pkl,52_lead_aVF.pkl,500,52
52_lead_aVL.pkl,52_lead_aVL.pkl,500,52
52_lead_aVR.pkl,52_lead_aVR.pkl,500,52
53_lead_I.pkl,53_lead_I.pkl,500,53
53_lead_II.pkl,53_lead_II.pkl,500,53
53_lead_III.pkl,53_lead_III.pkl,500,53
53_lead_V1.pkl,53_lead_V1.pkl,500,53
53_lead_V2.pkl,53_lead_V2.pkl,500,53
53_lead_V3.pkl,53_lead_V3.pkl,500,53
53_lead_V4.pkl,53_lead_V4.pkl,500,53
53_lead_V5.pkl,53_lead_V5.pkl,500,53
53_lead_V6.pkl,53_lead_V6.pkl,500,53
53_lead_aVF.pkl,53_lead_aVF.pkl,500,53
53_lead_aVL.pkl,53_lead_aVL.pkl,500,53
53_lead_aVR.pkl,53_lead_aVR.pkl,500,53
54_lead_I.pkl,54_lead_I.pkl,500,54
54_lead_II.pkl,54_lead_II.pkl,500,54
54_lead_III.pkl,54_lead_III.pkl,500,54
54_lead_V1.pkl,54_lead_V1.pkl,500,54
54_lead_V2.pkl,54_lead_V2.pkl,500,54
54_lead_V3.pkl,54_lead_V3.pkl,500,54
54_lead_V4.pkl,54_lead_V4.pkl,500,54
54_lead_V5.pkl,54_lead_V5.pkl,500,54
54_lead_V6.pkl,54_lead_V6.pkl,500,54
54_lead_aVF.pkl,54_lead_aVF.pkl,500,54
54_lead_aVL.pkl,54_lead_aVL.pkl,500,54
54_lead_aVR.pkl,54_lead_aVR.pkl,500,54
55_lead_I.pkl,55_lead_I.pkl,500,55
55_lead_II.pkl,55_lead_II.pkl,500,55
55_lead_III.pkl,55_lead_III.pkl,500,55
55_lead_V1.pkl,55_lead_V1.pkl,500,55
55_lead_V2.pkl,55_lead_V2.pkl,500,55
55_lead_V3.pkl,55_lead_V3.pkl,500,55
55_lead_V4.pkl,55_lead_V4.pkl,500,55
55_lead_V5.pkl,55_lead_V5.pkl,500,55
55_lead_V6.pkl,55_lead_V6.pkl,500,55
55_lead_aVF.pkl,55_lead_aVF.pkl,500,55
55_lead_aVL.pkl,55_lead_aVL.pkl,500,55
55_lead_aVR.pkl,55_lead_aVR.pkl,500,55
57_lead_I.pkl,57_lead_I.pkl,500,57
57_lead_II.pkl,57_lead_II.pkl,500,57
57_lead_III.pkl,57_lead_III.pkl,500,57
57_lead_V1.pkl,57_lead_V1.pkl,500,57
57_lead_V2.pkl,57_lead_V2.pkl,500,57
57_lead_V3.pkl,57_lead_V3.pkl,500,57
57_lead_V4.pkl,57_lead_V4.pkl,500,57
57_lead_V5.pkl,57_lead_V5.pkl,500,57
57_lead_V6.pkl,57_lead_V6.pkl,500,57
57_lead_aVF.pkl,57_lead_aVF.pkl,500,57
57_lead_aVL.pkl,57_lead_aVL.pkl,500,57
57_lead_aVR.pkl,57_lead_aVR.pkl,500,57
58_lead_I.pkl,58_lead_I.pkl,500,58
58_lead_II.pkl,58_lead_II.pkl,500,58
58_lead_III.pkl,58_lead_III.pkl,500,58
58_lead_V1.pkl,58_lead_V1.pkl,500,58
58_lead_V2.pkl,58_lead_V2.pkl,500,58
58_lead_V3.pkl,58_lead_V3.pkl,500,58
58_lead_V4.pkl,58_lead_V4.pkl,500,58
58_lead_V5.pkl,58_lead_V5.pkl,500,58
58_lead_V6.pkl,58_lead_V6.pkl,500,58
58_lead_aVF.pkl,58_lead_aVF.pkl,500,58
58_lead_aVL.pkl,58_lead_aVL.pkl,500,58
58_lead_aVR.pkl,58_lead_aVR.pkl,500,58
59_lead_I.pkl,59_lead_I.pkl,500,59
59_lead_II.pkl,59_lead_II.pkl,500,59
59_lead_III.pkl,59_lead_III.pkl,500,59
59_lead_V1.pkl,59_lead_V1.pkl,500,59
59_lead_V2.pkl,59_lead_V2.pkl,500,59
59_lead_V3.pkl,59_lead_V3.pkl,500,59
59_lead_V4.pkl,59_lead_V4.pkl,500,59
59_lead_V5.pkl,59_lead_V5.pkl,500,59
59_lead_V6.pkl,59_lead_V6.pkl,500,59
59_lead_aVF.pkl,59_lead_aVF.pkl,500,59
59_lead_aVL.pkl,59_lead_aVL.pkl,500,59
59_lead_aVR.pkl,59_lead_aVR.pkl,500,59
62_lead_I.pkl,62_lead_I.pkl,500,62
62_lead_II.pkl,62_lead_II.pkl,500,62
62_lead_III.pkl,62_lead_III.pkl,500,62
62_lead_V1.pkl,62_lead_V1.pkl,500,62
62_lead_V2.pkl,62_lead_V2.pkl,500,62
62_lead_V3.pkl,62_lead_V3.pkl,500,62
62_lead_V4.pkl,62_lead_V4.pkl,500,62
62_lead_V5.pkl,62_lead_V5.pkl,500,62
62_lead_V6.pkl,62_lead_V6.pkl,500,62
62_lead_aVF.pkl,62_lead_aVF.pkl,500,62
62_lead_aVL.pkl,62_lead_aVL.pkl,500,62
62_lead_aVR.pkl,62_lead_aVR.pkl,500,62
63_lead_I.pkl,63_lead_I.pkl,500,63
63_lead_II.pkl,63_lead_II.pkl,500,63
63_lead_III.pkl,63_lead_III.pkl,500,63
63_lead_V1.pkl,63_lead_V1.pkl,500,63
63_lead_V2.pkl,63_lead_V2.pkl,500,63
63_lead_V3.pkl,63_lead_V3.pkl,500,63
63_lead_V4.pkl,63_lead_V4.pkl,500,63
63_lead_V5.pkl,63_lead_V5.pkl,500,63
63_lead_V6.pkl,63_lead_V6.pkl,500,63
63_lead_aVF.pkl,63_lead_aVF.pkl,500,63
63_lead_aVL.pkl,63_lead_aVL.pkl,500,63
63_lead_aVR.pkl,63_lead_aVR.pkl,500,63
64_lead_I.pkl,64_lead_I.pkl,500,64
64_lead_II.pkl,64_lead_II.pkl,500,64
64_lead_III.pkl,64_lead_III.pkl,500,64
64_lead_V1.pkl,64_lead_V1.pkl,500,64
64_lead_V2.pkl,64_lead_V2.pkl,500,64
64_lead_V3.pkl,64_lead_V3.pkl,500,64
64_lead_V4.pkl,64_lead_V4.pkl,500,64
64_lead_V5.pkl,64_lead_V5.pkl,500,64
64_lead_V6.pkl,64_lead_V6.pkl,500,64
64_lead_aVF.pkl,64_lead_aVF.pkl,500,64
64_lead_aVL.pkl,64_lead_aVL.pkl,500,64
64_lead_aVR.pkl,64_lead_aVR.pkl,500,64
66_lead_I.pkl,66_lead_I.pkl,500,66
66_lead_II.pkl,66_lead_II.pkl,500,66
66_lead_III.pkl,66_lead_III.pkl,500,66
66_lead_V1.pkl,66_lead_V1.pkl,500,66
66_lead_V2.pkl,66_lead_V2.pkl,500,66
66_lead_V3.pkl,66_lead_V3.pkl,500,66
66_lead_V4.pkl,66_lead_V4.pkl,500,66
66_lead_V5.pkl,66_lead_V5.pkl,500,66
66_lead_V6.pkl,66_lead_V6.pkl,500,66
66_lead_aVF.pkl,66_lead_aVF.pkl,500,66
66_lead_aVL.pkl,66_lead_aVL.pkl,500,66
66_lead_aVR.pkl,66_lead_aVR.pkl,500,66
68_lead_I.pkl,68_lead_I.pkl,500,68
68_lead_II.pkl,68_lead_II.pkl,500,68
68_lead_III.pkl,68_lead_III.pkl,500,68
68_lead_V1.pkl,68_lead_V1.pkl,500,68
68_lead_V2.pkl,68_lead_V2.pkl,500,68
68_lead_V3.pkl,68_lead_V3.pkl,500,68
68_lead_V4.pkl,68_lead_V4.pkl,500,68
68_lead_V5.pkl,68_lead_V5.pkl,500,68
68_lead_V6.pkl,68_lead_V6.pkl,500,68
68_lead_aVF.pkl,68_lead_aVF.pkl,500,68
68_lead_aVL.pkl,68_lead_aVL.pkl,500,68
68_lead_aVR.pkl,68_lead_aVR.pkl,500,68
71_lead_I.pkl,71_lead_I.pkl,500,71
71_lead_II.pkl,71_lead_II.pkl,500,71
71_lead_III.pkl,71_lead_III.pkl,500,71
71_lead_V1.pkl,71_lead_V1.pkl,500,71
71_lead_V2.pkl,71_lead_V2.pkl,500,71
71_lead_V3.pkl,71_lead_V3.pkl,500,71
71_lead_V4.pkl,71_lead_V4.pkl,500,71
71_lead_V5.pkl,71_lead_V5.pkl,500,71
71_lead_V6.pkl,71_lead_V6.pkl,500,71
71_lead_aVF.pkl,71_lead_aVF.pkl,500,71
71_lead_aVL.pkl,71_lead_aVL.pkl,500,71
71_lead_aVR.pkl,71_lead_aVR.pkl,500,71
72_lead_I.pkl,72_lead_I.pkl,500,72
72_lead_II.pkl,72_lead_II.pkl,500,72
72_lead_III.pkl,72_lead_III.pkl,500,72
72_lead_V1.pkl,72_lead_V1.pkl,500,72
72_lead_V2.pkl,72_lead_V2.pkl,500,72
72_lead_V3.pkl,72_lead_V3.pkl,500,72
72_lead_V4.pkl,72_lead_V4.pkl,500,72
72_lead_V5.pkl,72_lead_V5.pkl,500,72
72_lead_V6.pkl,72_lead_V6.pkl,500,72
72_lead_aVF.pkl,72_lead_aVF.pkl,500,72
72_lead_aVL.pkl,72_lead_aVL.pkl,500,72
72_lead_aVR.pkl,72_lead_aVR.pkl,500,72
73_lead_I.pkl,73_lead_I.pkl,500,73
73_lead_II.pkl,73_lead_II.pkl,500,73
73_lead_III.pkl,73_lead_III.pkl,500,73
73_lead_V1.pkl,73_lead_V1.pkl,500,73
73_lead_V2.pkl,73_lead_V2.pkl,500,73
73_lead_V3.pkl,73_lead_V3.pkl,500,73
73_lead_V4.pkl,73_lead_V4.pkl,500,73
73_lead_V5.pkl,73_lead_V5.pkl,500,73
73_lead_V6.pkl,73_lead_V6.pkl,500,73
73_lead_aVF.pkl,73_lead_aVF.pkl,500,73
73_lead_aVL.pkl,73_lead_aVL.pkl,500,73
73_lead_aVR.pkl,73_lead_aVR.pkl,500,73
75_lead_I.pkl,75_lead_I.pkl,500,75
75_lead_II.pkl,75_lead_II.pkl,500,75
75_lead_III.pkl,75_lead_III.pkl,500,75
75_lead_V1.pkl,75_lead_V1.pkl,500,75
75_lead_V2.pkl,75_lead_V2.pkl,500,75
75_lead_V3.pkl,75_lead_V3.pkl,500,75
75_lead_V4.pkl,75_lead_V4.pkl,500,75
75_lead_V5.pkl,75_lead_V5.pkl,500,75
75_lead_V6.pkl,75_lead_V6.pkl,500,75
75_lead_aVF.pkl,75_lead_aVF.pkl,500,75
75_lead_aVL.pkl,75_lead_aVL.pkl,500,75
75_lead_aVR.pkl,75_lead_aVR.pkl,500,75
76_lead_I.pkl,76_lead_I.pkl,500,76
76_lead_II.pkl,76_lead_II.pkl,500,76
76_lead_III.pkl,76_lead_III.pkl,500,76
76_lead_V1.pkl,76_lead_V1.pkl,500,76
76_lead_V2.pkl,76_lead_V2.pkl,500,76
76_lead_V3.pkl,76_lead_V3.pkl,500,76
76_lead_V4.pkl,76_lead_V4.pkl,500,76
76_lead_V5.pkl,76_lead_V5.pkl,500,76
76_lead_V6.pkl,76_lead_V6.pkl,500,76
76_lead_aVF.pkl,76_lead_aVF.pkl,500,76
76_lead_aVL.pkl,76_lead_aVL.pkl,500,76
76_lead_aVR.pkl,76_lead_aVR.pkl,500,76
78_lead_I.pkl,78_lead_I.pkl,500,78
78_lead_II.pkl,78_lead_II.pkl,500,78
78_lead_III.pkl,78_lead_III.pkl,500,78
78_lead_V1.pkl,78_lead_V1.pkl,500,78
78_lead_V2.pkl,78_lead_V2.pkl,500,78
78_lead_V3.pkl,78_lead_V3.pkl,500,78
78_lead_V4.pkl,78_lead_V4.pkl,500,78
78_lead_V5.pkl,78_lead_V5.pkl,500,78
78_lead_V6.pkl,78_lead_V6.pkl,500,78
78_lead_aVF.pkl,78_lead_aVF.pkl,500,78
78_lead_aVL.pkl,78_lead_aVL.pkl,500,78
78_lead_aVR.pkl,78_lead_aVR.pkl,500,78
79_lead_I.pkl,79_lead_I.pkl,500,79
79_lead_II.pkl,79_lead_II.pkl,500,79
79_lead_III.pkl,79_lead_III.pkl,500,79
79_lead_V1.pkl,79_lead_V1.pkl,500,79
79_lead_V2.pkl,79_lead_V2.pkl,500,79
79_lead_V3.pkl,79_lead_V3.pkl,500,79
79_lead_V4.pkl,79_lead_V4.pkl,500,79
79_lead_V5.pkl,79_lead_V5.pkl,500,79
79_lead_V6.pkl,79_lead_V6.pkl,500,79
79_lead_aVF.pkl,79_lead_aVF.pkl,500,79
79_lead_aVL.pkl,79_lead_aVL.pkl,500,79
79_lead_aVR.pkl,79_lead_aVR.pkl,500,79
8_lead_I.pkl,8_lead_I.pkl,500,8
8_lead_II.pkl,8_lead_II.pkl,500,8
8_lead_III.pkl,8_lead_III.pkl,500,8
8_lead_V1.pkl,8_lead_V1.pkl,500,8
8_lead_V2.pkl,8_lead_V2.pkl,500,8
8_lead_V3.pkl,8_lead_V3.pkl,500,8
8_lead_V4.pkl,8_lead_V4.pkl,500,8
8_lead_V6.pkl,8_lead_V6.pkl,500,8
8_lead_aVF.pkl,8_lead_aVF.pkl,500,8
8_lead_aVL.pkl,8_lead_aVL.pkl,500,8
8_lead_aVR.pkl,8_lead_aVR.pkl,500,8
83_lead_I.pkl,83_lead_I.pkl,500,83
83_lead_II.pkl,83_lead_II.pkl,500,83
83_lead_III.pkl,83_lead_III.pkl,500,83
83_lead_V1.pkl,83_lead_V1.pkl,500,83
83_lead_V2.pkl,83_lead_V2.pkl,500,83
83_lead_V3.pkl,83_lead_V3.pkl,500,83
83_lead_V4.pkl,83_lead_V4.pkl,500,83
83_lead_V5.pkl,83_lead_V5.pkl,500,83
83_lead_V6.pkl,83_lead_V6.pkl,500,83
83_lead_aVF.pkl,83_lead_aVF.pkl,500,83
83_lead_aVL.pkl,83_lead_aVL.pkl,500,83
83_lead_aVR.pkl,83_lead_aVR.pkl,500,83
87_lead_I.pkl,87_lead_I.pkl,500,87
87_lead_II.pkl,87_lead_II.pkl,500,87
87_lead_III.pkl,87_lead_III.pkl,500,87
87_lead_V1.pkl,87_lead_V1.pkl,500,87
87_lead_V2.pkl,87_lead_V2.pkl,500,87
87_lead_V3.pkl,87_lead_V3.pkl,500,87
87_lead_V4.pkl,87_lead_V4.pkl,500,87
87_lead_V5.pkl,87_lead_V5.pkl,500,87
87_lead_V6.pkl,87_lead_V6.pkl,500,87
87_lead_aVF.pkl,87_lead_aVF.pkl,500,87
87_lead_aVL.pkl,87_lead_aVL.pkl,500,87
87_lead_aVR.pkl,87_lead_aVR.pkl,500,87
88_lead_I.pkl,88_lead_I.pkl,500,88
88_lead_II.pkl,88_lead_II.pkl,500,88
88_lead_III.pkl,88_lead_III.pkl,500,88
88_lead_V1.pkl,88_lead_V1.pkl,500,88
88_lead_V2.pkl,88_lead_V2.pkl,500,88
88_lead_V3.pkl,88_lead_V3.pkl,500,88
88_lead_V4.pkl,88_lead_V4.pkl,500,88
88_lead_V5.pkl,88_lead_V5.pkl,500,88
88_lead_V6.pkl,88_lead_V6.pkl,500,88
88_lead_aVF.pkl,88_lead_aVF.pkl,500,88
88_lead_aVL.pkl,88_lead_aVL.pkl,500,88
88_lead_aVR.pkl,88_lead_aVR.pkl,500,88
9_lead_I.pkl,9_lead_I.pkl,500,9
9_lead_II.pkl,9_lead_II.pkl,500,9
9_lead_III.pkl,9_lead_III.pkl,500,9
9_lead_V1.pkl,9_lead_V1.pkl,500,9
9_lead_V2.pkl,9_lead_V2.pkl,500,9
9_lead_V3.pkl,9_lead_V3.pkl,500,9
9_lead_V4.pkl,9_lead_V4.pkl,500,9
9_lead_V5.pkl,9_lead_V5.pkl,500,9
9_lead_V6.pkl,9_lead_V6.pkl,500,9
9_lead_aVF.pkl,9_lead_aVF.pkl,500,9
9_lead_aVL.pkl,9_lead_aVL.pkl,500,9
9_lead_aVR.pkl,9_lead_aVR.pkl,500,9
91_lead_I.pkl,91_lead_I.pkl,500,91
91_lead_II.pkl,91_lead_II.pkl,500,91
91_lead_III.pkl,91_lead_III.pkl,500,91
91_lead_V1.pkl,91_lead_V1.pkl,500,91
91_lead_V2.pkl,91_lead_V2.pkl,500,91
91_lead_V3.pkl,91_lead_V3.pkl,500,91
91_lead_V4.pkl,91_lead_V4.pkl,500,91
91_lead_V5.pkl,91_lead_V5.pkl,500,91
91_lead_V6.pkl,91_lead_V6.pkl,500,91
91_lead_aVF.pkl,91_lead_aVF.pkl,500,91
91_lead_aVL.pkl,91_lead_aVL.pkl,500,91
91_lead_aVR.pkl,91_lead_aVR.pkl,500,91
95_lead_I.pkl,95_lead_I.pkl,500,95
95_lead_V2.pkl,95_lead_V2.pkl,500,95
95_lead_aVL.pkl,95_lead_aVL.pkl,500,95
96_lead_I.pkl,96_lead_I.pkl,500,96
96_lead_II.pkl,96_lead_II.pkl,500,96
96_lead_III.pkl,96_lead_III.pkl,500,96
96_lead_V1.pkl,96_lead_V1.pkl,500,96
96_lead_V2.pkl,96_lead_V2.pkl,500,96
96_lead_V3.pkl,96_lead_V3.pkl,500,96
96_lead_V4.pkl,96_lead_V4.pkl,500,96
96_lead_V5.pkl,96_lead_V5.pkl,500,96
96_lead_V6.pkl,96_lead_V6.pkl,500,96
96_lead_aVF.pkl,96_lead_aVF.pkl,500,96
96_lead_aVL.pkl,96_lead_aVL.pkl,500,96
96_lead_aVR.pkl,96_lead_aVR.pkl,500,96
